ItemNumber,BrandName,QuantityBreak,CatalogPrice,StandardNetPrice,DiscountCode,AddColorPrice,AddColorNetPrice,AddColorDiscountCode,PriceMethod,PrintMethod,PricingKey,SetupChargeCatalogPrice,NetSetupCharge,SetupChargeDiscountCode,ImprintLocationName
584,Perfect Line,50,6.59,3.954,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
584,Perfect Line,100,6.29,3.774,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
584,Perfect Line,250,5.94,3.564,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
584,Perfect Line,500,5.79,3.474,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
584,Perfect Line,1000,5.64,3.384,C,0.2,0.16,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
584,Perfect Line,1,5.64,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Side 1
584,Perfect Line,50,8.59,5.154,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
584,Perfect Line,100,8.29,4.974,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
584,Perfect Line,250,7.94,4.764,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
584,Perfect Line,500,7.79,4.674,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
584,Perfect Line,1000,7.64,4.584,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
584,Perfect Line,1,7.64,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Side 1
600,Perfect Line,250,1.34,0.804,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
600,Perfect Line,500,1.29,0.774,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
600,Perfect Line,1000,1.24,0.744,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
600,Perfect Line,2500,1.19,0.714,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
600,Perfect Line,5000,1.14,0.684,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
600,Perfect Line,1,1.14,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
604,Perfect Line,250,0.94,0.564,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
604,Perfect Line,500,0.84,0.504,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
604,Perfect Line,1000,0.79,0.474,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
604,Perfect Line,2500,0.74,0.444,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
604,Perfect Line,5000,0.69,0.414,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
604,Perfect Line,1,0.69,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
605,Perfect Line,100,2.59,1.554,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
605,Perfect Line,250,2.39,1.434,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
605,Perfect Line,500,2.29,1.374,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
605,Perfect Line,1000,2.19,1.314,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
605,Perfect Line,2500,2.09,1.254,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
605,Perfect Line,1,2.09,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
606,Perfect Line,100,2.59,1.554,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
606,Perfect Line,250,2.49,1.494,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
606,Perfect Line,500,2.39,1.434,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
606,Perfect Line,1000,2.29,1.374,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
606,Perfect Line,2500,2.19,1.314,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P3,50,40,G,Front
606,Perfect Line,1,2.19,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
615,Perfect Line,300,1.39,0.834,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
615,Perfect Line,300,1.39,0.834,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
615,Perfect Line,600,1.19,0.714,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
615,Perfect Line,600,1.19,0.714,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
615,Perfect Line,1200,1.09,0.654,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
615,Perfect Line,1200,1.09,0.654,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
615,Perfect Line,2400,0.99,0.594,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
615,Perfect Line,2400,0.99,0.594,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
615,Perfect Line,4800,0.89,0.534,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
615,Perfect Line,4800,0.89,0.534,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
615,Perfect Line,1,0.89,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Side 1
615,Perfect Line,300,2.39,1.434,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
615,Perfect Line,300,2.39,1.434,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
615,Perfect Line,600,2.19,1.314,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
615,Perfect Line,600,2.19,1.314,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
615,Perfect Line,1200,2.09,1.254,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
615,Perfect Line,1200,2.09,1.254,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
615,Perfect Line,2400,1.99,1.194,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
615,Perfect Line,2400,1.99,1.194,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
615,Perfect Line,4800,1.89,1.134,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
615,Perfect Line,4800,1.89,1.134,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
615,Perfect Line,1,1.89,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Side 1
616,Perfect Line,300,1.49,0.894,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
616,Perfect Line,300,1.49,0.894,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
616,Perfect Line,600,1.29,0.774,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
616,Perfect Line,600,1.29,0.774,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
616,Perfect Line,1200,1.19,0.714,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
616,Perfect Line,1200,1.19,0.714,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
616,Perfect Line,2400,1.09,0.654,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
616,Perfect Line,2400,1.09,0.654,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
616,Perfect Line,4800,0.99,0.594,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
616,Perfect Line,4800,0.99,0.594,C,0.2,0.12,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
616,Perfect Line,1,0.99,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Side 1
616,Perfect Line,300,2.49,1.494,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
616,Perfect Line,300,2.49,1.494,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
616,Perfect Line,600,2.29,1.374,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
616,Perfect Line,600,2.29,1.374,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
616,Perfect Line,1200,2.19,1.314,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
616,Perfect Line,1200,2.19,1.314,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
616,Perfect Line,2400,2.09,1.254,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
616,Perfect Line,2400,2.09,1.254,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
616,Perfect Line,4800,1.99,1.194,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
616,Perfect Line,4800,1.99,1.194,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
616,Perfect Line,1,1.99,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Side 1
800,Perfect Line,100,2.19,1.314,C,0.35,0.28,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
800,Perfect Line,250,1.99,1.194,C,0.35,0.28,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
800,Perfect Line,500,1.89,1.134,C,0.35,0.28,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
800,Perfect Line,1000,1.79,1.074,C,0.35,0.28,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
800,Perfect Line,2500,1.69,1.014,C,0.35,0.28,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
800,Perfect Line,1,1.69,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
803,Perfect Line,50,8.09,4.854,C,0.5,0.4,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
803,Perfect Line,100,7.89,4.734,C,0.5,0.4,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
803,Perfect Line,250,7.79,4.674,C,0.5,0.4,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
803,Perfect Line,500,7.69,4.614,C,0.5,0.4,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
803,Perfect Line,1000,7.59,4.554,C,0.5,0.4,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
803,Perfect Line,1,7.59,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
803,Perfect Line,50,9.49,5.694,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
803,Perfect Line,100,9.14,5.484,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
803,Perfect Line,250,9.04,5.424,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
803,Perfect Line,500,8.94,5.364,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
803,Perfect Line,1000,8.84,5.304,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
803,Perfect Line,1,8.84,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Default
803,Perfect Line,50,8.69,5.214,C,,,,Debossed,See Price Method,PD,100,80,G,Front
803,Perfect Line,100,8.49,5.094,C,,,,Debossed,See Price Method,PD,100,80,G,Front
803,Perfect Line,250,8.39,5.034,C,,,,Debossed,See Price Method,PD,100,80,G,Front
803,Perfect Line,500,8.29,4.974,C,,,,Debossed,See Price Method,PD,100,80,G,Front
803,Perfect Line,1000,8.19,4.914,C,,,,Debossed,See Price Method,PD,100,80,G,Front
803,Perfect Line,1,8.19,0.001,C,,,,Debossed,Random Sample,RS,,,,Default
804,Perfect Line,250,1.69,1.014,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
804,Perfect Line,500,1.59,0.954,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
804,Perfect Line,1000,1.54,0.924,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
804,Perfect Line,1500,1.49,0.894,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
804,Perfect Line,2500,1.44,0.864,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
804,Perfect Line,1,1.44,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
804,Perfect Line,250,3.09,1.854,C,,,,4 Color Process,See Price Method,P6,75,60,G,Front
804,Perfect Line,500,2.94,1.764,C,,,,4 Color Process,See Price Method,P6,75,60,G,Front
804,Perfect Line,1000,2.89,1.734,C,,,,4 Color Process,See Price Method,P6,75,60,G,Front
804,Perfect Line,1500,2.84,1.704,C,,,,4 Color Process,See Price Method,P6,75,60,G,Front
804,Perfect Line,2500,2.79,1.674,C,,,,4 Color Process,See Price Method,P6,75,60,G,Front
804,Perfect Line,1,2.79,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Default
805,Perfect Line,50,5.29,3.174,C,0.5,0.4,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
805,Perfect Line,100,5.09,3.054,C,0.5,0.4,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
805,Perfect Line,250,4.99,2.994,C,0.5,0.4,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
805,Perfect Line,500,4.89,2.934,C,0.5,0.4,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
805,Perfect Line,1000,4.79,2.874,C,0.5,0.4,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
805,Perfect Line,1,4.79,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
805,Perfect Line,50,6.54,3.924,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
805,Perfect Line,100,6.19,3.714,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
805,Perfect Line,250,6.09,3.654,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
805,Perfect Line,500,5.99,3.594,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
805,Perfect Line,1000,5.89,3.534,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
805,Perfect Line,1,5.89,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Default
805,Perfect Line,50,5.89,3.534,C,,,,Debossed,See Price Method,PD,100,80,G,Front
805,Perfect Line,100,5.69,3.414,C,,,,Debossed,See Price Method,PD,100,80,G,Front
805,Perfect Line,250,5.59,3.354,C,,,,Debossed,See Price Method,PD,100,80,G,Front
805,Perfect Line,500,5.49,3.294,C,,,,Debossed,See Price Method,PD,100,80,G,Front
805,Perfect Line,1000,5.39,3.234,C,,,,Debossed,See Price Method,PD,100,80,G,Front
